year,month,pickup_zone,dropoff_zone,trip_count,avg_trip_distance_miles,avg_total_amount,avg_passengers,total_revenue,avg_trip_duration_min
2024,1,Downtown Brooklyn/MetroTech,Brighton Beach,1,14.5,70.5,2,70.5,35.58
2024,1,Red Hook,Bedford,1,5.8,33.9,2,33.9,30.13
2024,1,Times Sq/Theatre District,Country Club,1,14.54,60.5,1,60.5,22.75
2024,1,Baisley Park,Auburndale,1,7.62,43.55,2,43.55,19.83
2024,1,Cypress Hills,Kingsbridge Heights,1,17.2,62.94,1,62.94,40.48
2024,1,Fort Greene,Greenwich Village South,1,3.18,25.4,1,25.4,15.32
2024,1,Prospect Heights,Yorkville West,1,10.5,60,1,60,28.18
2024,1,Brighton Beach,Boerum Hill,1,13.07,54.5,1,54.5,26.05
2024,1,Forest Hills,Steinway,1,4.5,27,1,27,10.87
2024,1,Bloomingdale,Longwood,1,7.2,35.6,2,35.6,28.3
2024,1,Prospect Heights,TriBeCa/Civic Center,1,3.3,28.6,1,28.6,11.72
2024,1,Forest Hills,Rosedale,1,12.8,43,1,43,79.63
2024,1,Williamsburg (North Side),Boerum Hill,1,4.34,29.28,1,29.28,15.87
2024,1,Jamaica,Glendale,1,4.9,28,1,28,45.43
2024,1,Bedford Park,Spuyten Duyvil/Kingsbridge,1,1.8,19,1,19,11.67
2024,1,Roosevelt Island,Union Sq,1,6.1,45,1,45,29.48
2024,1,Spuyten Duyvil/Kingsbridge,Sunset Park West,1,27.9,60,1,60,96.25
2024,1,Battery Park City,Springfield Gardens South,1,19.01,80,1,80,52.45
2024,1,East Elmhurst,Bath Beach,1,19.6,80.85,1,80.85,28.83
2024,1,Hammels/Arverne,Little Italy/NoLiTa,1,1.6,56,1,56,65.15
2024,1,Cambria Heights,Woodside,1,12.4,45,1,45,23.63
2024,1,Kew Gardens,East Harlem North,1,10.9,48.94,1,48.94,28.55
2024,1,Madison,Midtown East,1,13.4,45,1,45,75.47
2024,1,Westchester Village/Unionport,Lenox Hill West,1,10,34,1,34,65.55
2024,1,Borough Park,Cambria Heights,1,19.4,70,1,70,81.57
2024,1,Marble Hill,Midtown North,1,9,36,1,36,48.83
2024,1,South Jamaica,Boerum Hill,1,21.2,45,1,45,106.62
2024,1,Bellerose,Crown Heights South,1,12.5,42,1,42,38.87
2024,1,Flatlands,Briarwood/Jamaica Hills,1,0.8,46,1,46,44.3
2024,1,Queensboro Hill,Brownsville,1,8.4,37,1,37,30.77
2024,1,Bensonhurst West,Canarsie,1,0.2,38,1,38,24.93
2024,1,College Point,Steinway,1,6.15,30.4,1,30.4,19.22
2024,1,Bushwick South,Bellerose,1,12.1,42,1,42,49.05
2024,1,Rego Park,Cypress Hills,1,7.4,34,1,34,14.43
2024,1,Homecrest,Park Slope,1,6,26,1,26,41.38
2024,1,Yorkville West,Richmond Hill,1,0.7,48.94,1,48.94,36.75
2024,1,Parkchester,West Concourse,1,4.26,29.62,1,29.62,14.1
2024,1,Maspeth,Downtown Brooklyn/MetroTech,1,6.23,36.27,1,36.27,9.83
2024,1,Financial District North,Murray Hill-Queens,1,17.55,83.64,1,83.64,31.5
2024,1,East Concourse/Concourse Village,Clinton Hill,1,0,46,1,46,41.53
2024,1,Madison,Lenox Hill East,1,13.4,51.94,1,51.94,45.73
2024,1,East New York/Pennsylvania Avenue,Woodlawn/Wakefield,1,18.4,62.94,1,62.94,59.17
2024,1,Kew Gardens Hills,Upper East Side North,1,11.5,49.94,1,49.94,56.48
2024,1,Soundview/Bruckner,Hillcrest/Pomonok,1,12.1,50.94,1,50.94,32.3
2024,1,Dyker Heights,TriBeCa/Civic Center,1,6.9,33,1,33,28.42
2024,1,Woodhaven,South Ozone Park,1,3.92,27.95,2,27.95,20.5
2024,1,Soundview/Castle Hill,Flatiron,1,12,42,1,42,64.73
2024,1,East New York,East Flushing,1,6.8,39,1,39,50.73
2024,1,Mott Haven/Port Morris,Sunnyside,1,7.68,47.84,1,47.84,36.75
2024,1,Springfield Gardens North,Brooklyn Heights,1,23.7,68,1,68,63.25
2024,1,Cambria Heights,East Flatbush/Remsen Village,1,13.6,45,1,45,33.07
2024,1,Queensbridge/Ravenswood,Flatbush/Ditmas Park,1,11.6,33,1,33,85.13
2024,1,Sunset Park West,Borough Park,1,4.8,26,1,26,25.28
2024,1,Financial District North,New Dorp/Midland Beach,1,14.43,81.77,1,81.77,29.75
2024,1,DUMBO/Vinegar Hill,N/A,1,0,0,2,0,0
2024,1,DUMBO/Vinegar Hill,Borough Park,1,26.76,130,2,130,33.28
2024,1,Melrose South,Boerum Hill,1,11.6,52.94,1,52.94,35.47
2024,1,Erasmus,Midtown East,1,12.1,42,1,42,79.93
2024,1,East Concourse/Concourse Village,Financial District North,1,10,38,1,38,65.27
2024,1,Crown Heights North,Cambria Heights,1,14,43,1,43,75
2024,1,Van Cortlandt Village,Borough Park,1,7.2,66,1,66,100.87
2024,1,Saint Albans,Midwood,1,12.7,44,1,44,38.02
2024,1,Fordham South,Washington Heights South,1,4.1,20.6,2,20.6,16.1
2024,1,Canarsie,Bedford,1,6.6,24,1,24,42.73
2024,1,East Village,Bronxdale,1,5.1,44,1,44,84.25
2024,1,Lenox Hill East,Crotona Park,1,9.6,67.97,1,67.97,39.9
2024,1,Washington Heights South,Stuyvesant Heights,1,13.1,44,1,44,76.75
2024,2,Penn Station/Madison Sq West,East Village,1,2.22,22.2,5,22.2,11.48
2024,1,Briarwood/Jamaica Hills,East Tremont,1,0.12,76,1,76,0.13
2024,1,East Village,Williamsbridge/Olinville,1,19.9,84.7,1,84.7,59.67
2024,1,Two Bridges/Seward Park,Old Astoria,1,6.9,38.5,1,38.5,33.7
2024,1,Parkchester,Morrisania/Melrose,1,2.2,21,1,21,33.48
2024,1,Hillcrest/Pomonok,Sutton Place/Turtle Bay North,1,11.37,64.68,1,64.68,36.6
2024,1,Kingsbridge Heights,Williamsbridge/Olinville,1,4.7,26,1,26,17.6
2024,1,Breezy Point/Fort Tilden/Riis Beach,Rockaway Park,1,4.99,23.7,1,23.7,11.22
2024,1,Upper East Side North,Prospect Park,1,11.95,57.4,1,57.4,43.1
2024,1,Upper West Side South,Prospect Park,1,14.53,75.6,1,75.6,35.03
2024,1,Maspeth,Steinway,1,3.9,24,1,24,21.72
2024,1,Whitestone,Murray Hill-Queens,1,1.67,11.1,1,11.1,5.72
2024,1,Hammels/Arverne,Central Harlem North,1,18.2,74.94,1,74.94,52.93
2024,1,Carroll Gardens,JFK Airport,1,19.5,86.82,1,86.82,33.02
2024,1,Bayside,Baisley Park,1,5.4,39,1,39,29
2024,1,Claremont/Bathgate,Bronx Park,1,1.7,25,1,25,39.23
2024,1,Union Sq,Hunts Point,1,10.5,53.55,1,53.55,43.72
2024,1,Bedford,Sheepshead Bay,1,7.1,47,1,47,73.25
2024,1,East Tremont,Eastchester,1,8,33,1,33,17.5
2024,1,Yorkville East,Claremont/Bathgate,1,7.74,43.68,1,43.68,16.9
2024,1,Midtown East,East Flushing,1,11.7,58.74,3,58.74,29.75
2024,1,East New York,East Village,1,16.5,54,1,54,34.2
2024,1,South Williamsburg,Garment District,1,7.2,31,1,31,75
2024,1,South Jamaica,Fordham South,1,0.7,50,1,50,59.65
2024,1,West Concourse,Van Cortlandt Park,1,6.2,31,1,31,20.92
2024,1,Red Hook,Middle Village,1,10.88,47.9,1,47.9,30.02
2024,1,Clinton Hill,Queens Village,1,0,50,1,50,43.22
2024,1,Lenox Hill West,Oakland Gardens,1,17.07,81.14,1,81.14,55.43
2024,1,East Williamsburg,Pelham Parkway,1,16.1,53.94,1,53.94,45.9
2024,1,Manhattan Valley,Canarsie,1,15.3,59,1,59,71.15
2024,1,Howard Beach,Bath Beach,1,13.51,65,2,65,21.9
2024,1,Hunts Point,East Flatbush/Farragut,1,12.9,63.94,1,63.94,68.6
2024,1,Parkchester,Mount Hope,1,2.5,22,1,22,26.37
2024,1,Bay Terrace/Fort Totten,Upper East Side South,1,5.2,43,1,43,57.28
2024,1,East Williamsburg,South Ozone Park,1,10.62,98,2,98,13.28
2024,1,Schuylerville/Edgewater Park,UN/Turtle Bay South,1,0,52.88,1,52.88,19.08
2024,1,Union Sq,Pelham Bay,1,13.7,69.25,1,69.25,30.92
2024,1,Hunts Point,Bushwick South,1,13.1,58.94,1,58.94,55.65
2024,1,Richmond Hill,Brownsville,1,5.4,30,1,30,40.67
2024,1,Manhattan Beach,Bensonhurst West,1,5.3,29,1,29,81.45
2024,1,Gowanus,Clinton East,1,8.5,32,1,32,68.65
2024,1,Bushwick North,Hillcrest/Pomonok,1,7.6,30,1,30,36.62
2024,1,Parkchester,Yorkville East,1,8.3,33,1,33,53.82
2024,1,Queensbridge/Ravenswood,Lincoln Square East,1,3.6,32.9,1,32.9,67.75
2024,1,South Ozone Park,Queensboro Hill,1,6.1,28,1,28,25.55
2024,1,Queens Village,Spuyten Duyvil/Kingsbridge,1,22,69.88,1,69.88,36.4
2024,1,Little Italy/NoLiTa,West Farms/Bronx River,1,14.5,53,1,53,85.37
2024,1,Marine Park/Mill Basin,Penn Station/Madison Sq West,1,10.9,39,1,39,85.2
2024,1,Corona,Downtown Brooklyn/MetroTech,1,10.1,34,1,34,75.05
2024,1,Spuyten Duyvil/Kingsbridge,West Chelsea/Hudson Yards,1,0,41.68,1,41.68,43.12
2024,1,Starrett City,Sunnyside,1,11.5,40,1,40,61.77
2024,1,Saint Albans,Parkchester,1,14.7,52,1,52,55.6
2024,1,Erasmus,East Harlem South,1,11.9,47,1,47,74.63
2024,1,East Flatbush/Farragut,Financial District South,1,9.2,36.94,1,36.94,115.4
2024,1,Times Sq/Theatre District,East Flatbush/Remsen Village,1,11,55.6,1,55.6,42.17
2024,1,Bloomfield/Emerson Hill,Heartland Village/Todt Hill,1,3.7,23.1,1,23.1,19.62
2024,1,Downtown Brooklyn/MetroTech,Homecrest,1,7.7,33,1,33,58
2024,1,Long Island City/Hunters Point,Bloomingdale,1,5.47,39.2,1,39.2,31.23
2024,1,Longwood,Clinton Hill,1,12.9,50.94,1,50.94,63.12
2024,1,Midwood,Clinton East,1,11.5,39,1,39,67.33
2024,1,Rosedale,East Chelsea,1,15.3,54,1,54,72.78
2024,1,Bedford Park,Gramercy,1,13.5,50,1,50,63.22
2024,1,Hudson Sq,Heartland Village/Todt Hill,1,19.45,108.18,1,108.18,45.42
2024,1,Flatiron,Belmont,1,13.7,44,1,44,42.58
2024,1,UN/Turtle Bay South,Belmont,1,10.3,41,1,41,62.13
2024,1,Roosevelt Island,Flatbush/Ditmas Park,1,0,36,1,36,45.32
2024,1,Country Club,Central Harlem,1,12.98,57.96,1,57.96,18.7
2024,1,South Williamsburg,Borough Park,1,8.3,36,1,36,38.5
2024,1,West Concourse,Long Island City/Hunters Point,1,10.2,48.6,1,48.6,70.8
2024,1,Sunnyside,Hillcrest/Pomonok,1,9.07,41.2,1,41.2,13.63
2024,1,Westchester Village/Unionport,Upper West Side North,1,10.1,42.94,1,42.94,74.38
2024,1,Stuyvesant Heights,Bensonhurst West,1,6.77,49.92,1,49.92,33.8
2024,1,Kew Gardens Hills,Bensonhurst West,1,2.9,56,1,56,36.72
2024,1,Windsor Terrace,Chinatown,1,7.8,29,1,29,70.88
2024,1,Clinton Hill,Long Island City/Hunters Point,1,5.09,28.6,1,28.6,18.07
2024,1,Cobble Hill,JFK Airport,1,26.26,118.8,2,118.8,44.5
2024,1,Upper East Side North,Dyker Heights,1,14.9,66.8,1,66.8,39.95
2024,1,Lenox Hill East,Grymes Hill/Clifton,1,19.02,130.29,1,130.29,41.45
2024,1,Kew Gardens,Baisley Park,1,3.3,23,1,23,24.55
2024,1,Claremont/Bathgate,Pelham Parkway,1,0,21,1,21,10.78
2024,1,Far Rockaway,Laurelton,1,4.6,27,1,27,28.92
2024,1,Randalls Island,Times Sq/Theatre District,1,6.61,99.53,2,99.53,12.05
2024,1,Sunnyside,Middle Village,1,3.22,18.5,1,18.5,11.57
2024,1,Hamilton Heights,Seaport,1,9.18,47.6,1,47.6,34.28
2024,1,Central Harlem North,Elmhurst/Maspeth,1,7.4,41.94,1,41.94,31.52
2024,1,Coney Island,Clinton West,1,15.8,50,1,50,37.83
2024,1,Steinway,Midwood,1,0,50,1,50,38.13
2024,1,Woodside,Willets Point,1,5.35,24.1,1,24.1,9.13
2024,1,North Corona,N/A,1,0,31.55,3,31.55,0.03
2024,1,Gowanus,Bath Beach,1,8.42,46.08,1,46.08,19.5
2024,1,East Williamsburg,Lincoln Square West,1,6.4,42.36,1,42.36,24.22
2024,1,Washington Heights North,Penn Station/Madison Sq West,1,10.21,47.2,1,47.2,27.85
2024,1,Astoria,Williamsburg (North Side),1,4.27,25.8,1,25.8,20.05
2024,1,East Harlem North,Canarsie,1,18,57.94,1,57.94,40.65
2024,1,Soundview/Bruckner,Claremont/Bathgate,1,1.6,21,1,21,13.75
2024,1,Marine Park/Mill Basin,Gowanus,1,12.26,67.08,1,67.08,33.62
2024,1,Cobble Hill,Sunset Park West,1,2.89,17.8,1,17.8,15.17
2024,1,Elmhurst,Parkchester,1,10.9,52.04,1,52.04,27.72
2024,1,East Harlem North,Elmhurst/Maspeth,1,9.13,64.64,1,64.64,62.43
2024,1,Woodlawn/Wakefield,Soundview/Bruckner,1,6.9,29,1,29,23.75
2024,1,Baisley Park,Bedford,1,15.57,82.9,1,82.9,25.52
2024,1,Jamaica,Rego Park,1,5.47,23.4,2,23.4,7.63
2024,1,Clinton West,East New York,1,13.09,70,1,70,58.18
2024,1,Astoria,World Trade Center,1,8.67,40.6,1,40.6,21.83
2024,1,Highbridge,Bedford Park,1,4.3,25,1,25,21.2
2024,1,Penn Station/Madison Sq West,City Island,1,18.8,90.3,1,90.3,62.43
2024,1,Cypress Hills,N/A,1,24.76,76.5,1,76.5,107.27
2024,1,Yorkville West,Prospect-Lefferts Gardens,1,11.71,68.4,1,68.4,37.72
2024,1,Mount Hope,Old Astoria,1,7.4,67.94,1,67.94,15.22
2024,1,Old Astoria,Astoria Park,1,0.76,9.7,1,9.7,6.32
2024,1,Middle Village,Elmhurst,1,2.9,22.75,1,22.75,15.45
2024,1,Red Hook,Co-Op City,1,8,62,1,62,88.52
2024,1,Sutton Place/Turtle Bay North,Green-Wood Cemetery,1,11.9,72.14,1,72.14,35.88
2024,1,Seaport,Gravesend,1,11.4,48.94,1,48.94,56.2
2024,1,Gravesend,Fordham South,1,21.4,72,1,72,160.37
2024,1,Spuyten Duyvil/Kingsbridge,Park Slope,1,18.1,56,1,56,74.98
2024,1,Central Harlem,Baisley Park,1,12.9,50.94,1,50.94,48.9
2024,1,South Ozone Park,West Chelsea/Hudson Yards,1,13.7,97.09,1,97.09,32.15
2024,1,Washington Heights South,Van Cortlandt Park,1,3.9,31,1,31,20.42
2024,1,Morrisania/Melrose,Cambria Heights,1,11.7,50,1,50,158.6
2024,1,Canarsie,Auburndale,1,0,44,1,44,40.13
2024,1,Old Astoria,Midtown Center,1,3.92,38.5,1,38.5,28.93
2024,1,Outside of NYC,Central Harlem North,1,15,58.94,1,58.94,66.37
2024,1,Bedford,South Jamaica,1,11,38,1,38,52.32
2024,1,TriBeCa/Civic Center,Pelham Parkway,1,15.09,73.5,1,73.5,56.82
2024,1,Bushwick South,Schuylerville/Edgewater Park,1,12.7,56.94,1,56.94,64.23
2024,1,Westchester Village/Unionport,East Harlem North,1,6.1,31,1,31,27.38
2024,1,Inwood,Brownsville,1,17.8,58,1,58,72.68
2024,1,Van Cortlandt Village,World Trade Center,1,0,53,1,53,55.7
2024,1,Woodside,Morningside Heights,1,8.7,33,1,33,59.92
2024,1,Cambria Heights,Chinatown,1,0,60.94,1,60.94,87.3
2024,1,Flushing,Long Island City/Queens Plaza,1,5.7,31,1,31,47.7
2024,1,East New York,Ocean Parkway South,1,10.5,39,1,39,72.45
2024,1,Prospect-Lefferts Gardens,Jamaica,1,10.8,36,1,36,57.02
2024,1,Red Hook,Upper West Side North,1,12.68,74.3,1,74.3,62.27
2024,1,Saint Albans,Penn Station/Madison Sq West,1,19.4,46,1,46,94.4
2024,1,Crown Heights North,Norwood,1,19.3,57,1,57,106.18
2024,1,Crown Heights North,Soundview/Castle Hill,1,13.9,47,1,47,72.82
2024,1,West Village,Jamaica Estates,1,16.46,66.8,1,66.8,27.38
2024,1,Dyker Heights,Murray Hill,1,10.3,43,1,43,93
2024,1,Boerum Hill,Sunnyside,1,5.5,29,1,29,36.43
2024,1,Manhattan Beach,Washington Heights South,1,34.2,75,1,75,117.9
2024,1,Howard Beach,Kips Bay,1,10.7,47.94,1,47.94,49.35
2024,1,Yorkville West,Saint Michaels Cemetery/Woodside,1,5.77,44.84,1,44.84,20.63
2024,1,Sheepshead Bay,Hunts Point,1,31.3,70,1,70,66.48
2024,1,Manhattan Beach,Pelham Parkway,1,24,78.94,1,78.94,37.28
2024,1,Murray Hill-Queens,East Chelsea,1,11.4,48.94,1,48.94,61.2
2024,1,East New York,World Trade Center,1,9.6,57,1,57,48.08
2024,1,Mariners Harbor,Kensington,1,12.92,58,1,58,32.93
2024,1,Brownsville,Crotona Park East,1,0.5,56,1,56,112.58
2024,1,Cobble Hill,Chinatown,1,2,20,1,20,14.3
2024,1,Boerum Hill,Hudson Sq,1,2.85,29,1,29,21.25
2024,1,Bedford Park,East Concourse/Concourse Village,1,4.38,38.64,1,38.64,27.18
2024,1,Glen Oaks,South Jamaica,1,0,29,1,29,26.6
2024,1,Richmond Hill,Marine Park/Mill Basin,1,3.2,32,1,32,163.23
2024,1,Mott Haven/Port Morris,Clinton West,1,6.1,50.4,1,50.4,43.28
2024,1,East Tremont,Upper East Side South,1,9.85,74.5,1,74.5,71.13
2024,1,Elmhurst,Bushwick North,1,4,25,1,25,29.43
2024,1,Alphabet City,Morrisania/Melrose,1,10.65,50,1,50,28.1
2024,1,Alphabet City,Coney Island,1,13.07,76.44,1,76.44,32.5
2024,1,Erasmus,South Jamaica,1,9.2,40,1,40,71.2
2024,1,Financial District South,Port Richmond,1,14.53,88.82,1,88.82,34.2
2024,1,Clinton West,Fordham South,1,9.63,49.7,1,49.7,37.03
2024,1,Claremont/Bathgate,Woodhaven,1,14.5,55.94,1,55.94,45.78
2024,1,Alphabet City,South Ozone Park,1,11.5,44,1,44,57.27
2024,1,Corona,Windsor Terrace,1,11.5,41.94,1,41.94,63.17
2024,1,East Tremont,Jackson Heights,1,9,41.94,1,41.94,33.75
2024,1,Manhattan Beach,Greenwich Village North,1,12.2,50,1,50,102.45
2024,1,Greenwich Village North,Williamsbridge/Olinville,1,13.3,46,1,46,71.45
2024,1,Woodside,Roosevelt Island,1,2.24,17.1,1,17.1,14.6
2024,1,Starrett City,Soundview/Castle Hill,1,29.3,55,1,55,108.37
2024,1,Douglaston,Lenox Hill West,1,11.8,53,1,53,46.78
2024,1,Elmhurst,Crown Heights North,1,5.6,37,1,37,50.98
2024,1,Bushwick South,Crotona Park East,1,17.2,40,1,40,81.08
2024,1,Oakland Gardens,Garment District,1,16.3,51.94,1,51.94,60.83
2024,1,East Concourse/Concourse Village,Garment District,1,8.3,37,1,37,41.35
2024,1,Canarsie,Claremont/Bathgate,1,19.1,51,1,51,102.27
2024,1,South Ozone Park,Dyker Heights,1,19.14,103.25,2,103.25,38.28
2024,1,Hamilton Heights,Allerton/Pelham Gardens,1,9.6,38,1,38,34.08
2024,1,Queensbridge/Ravenswood,Springfield Gardens North,1,12.3,43,1,43,70.1
2024,1,Central Harlem North,Battery Park City,1,11.4,42,1,42,31.4
2024,1,Saint Albans,Greenwich Village North,1,14.3,55.94,1,55.94,62.25
2024,1,Bedford,Central Harlem North,1,16.3,21,1,21,56.4
2024,1,Melrose South,East Flushing,1,9.9,47.94,1,47.94,38.1
2024,1,Sunnyside,Baisley Park,1,11.21,63.8,1,63.8,22.05
2024,1,UN/Turtle Bay South,Green-Wood Cemetery,1,10.69,66.65,1,66.65,26.3
2024,1,Midtown South,Great Kills,1,23.93,139.35,1,139.35,50.17
2024,1,Randalls Island,UN/Turtle Bay South,1,5.71,46.72,1,46.72,11.93
2024,1,Clinton Hill,Madison,1,6.7,46.92,1,46.92,36.42
2024,1,Coney Island,East Flatbush/Remsen Village,1,8.7,33,1,33,59.93
2024,1,Schuylerville/Edgewater Park,Times Sq/Theatre District,1,14.5,41,1,41,65.88
2024,1,Queens Village,Far Rockaway,1,0,34,1,34,30.85
2024,1,Marine Park/Mill Basin,South Ozone Park,1,7.6,32,1,32,50.18
2024,1,Woodside,Windsor Terrace,1,12.13,71.6,1,71.6,51.32
2024,1,Astoria,Briarwood/Jamaica Hills,1,8.5,57,1,57,55.78
2024,1,Sutton Place/Turtle Bay North,Richmond Hill,1,10.19,51.4,2,51.4,36.08
2024,1,Brooklyn Navy Yard,Greenwich Village North,1,3.45,27.72,1,27.72,15.75
2024,1,Auburndale,Upper East Side South,1,11.3,26,1,26,83.72
2024,1,Little Italy/NoLiTa,Bath Beach,1,7.6,37,1,37,42.08
2024,1,Spuyten Duyvil/Kingsbridge,Clinton West,1,9.8,42,1,42,27.93
2024,1,Springfield Gardens North,Bloomingdale,1,13.2,54,1,54,52.57
2024,1,Outside of NYC,Upper East Side South,1,36.4,150,3,150,68.33
2024,1,Co-Op City,Whitestone,1,8.2,54.94,1,54.94,116.27
2024,1,Bedford,Maspeth,1,5.7,46,1,46,15.27
2024,1,Williamsburg (South Side),Manhattan Valley,1,8.4,35,1,35,48.18
2024,1,Melrose South,Crown Heights South,1,17.8,56,1,56,76.63
2024,1,Sunset Park West,Garment District,1,9,36,1,36,64.4
2024,1,Spuyten Duyvil/Kingsbridge,Midtown South,1,11.6,47.94,1,47.94,48.23
2024,1,Manhattan Beach,Seaport,1,14.6,49,1,49,76.88
2024,1,Hillcrest/Pomonok,Schuylerville/Edgewater Park,1,8.8,38,1,38,28.65
2024,1,Stuyvesant Heights,Coney Island,1,7.9,46,1,46,42.47
2024,1,Sunnyside,Bedford,1,3.8,103.08,5,103.08,12.97
2024,1,Lower East Side,East Flushing,1,12.49,56.3,1,56.3,29.58
2024,1,Garment District,Green-Wood Cemetery,1,8.96,64.97,1,64.97,34.78
2024,1,Bushwick South,Erasmus,1,5,26,1,26,34.02
2024,1,TriBeCa/Civic Center,Highbridge Park,1,11.6,44,1,44,40.3
2024,1,TriBeCa/Civic Center,College Point,1,11.6,45,1,45,50
2024,1,Kingsbridge Heights,Stuyvesant Heights,1,13.6,59,1,59,75
2024,1,Cambria Heights,Soundview/Castle Hill,1,14.8,49,1,49,44.92
2024,1,Prospect-Lefferts Gardens,Long Island City/Queens Plaza,1,7.7,35,1,35,58.63
2024,1,Ocean Parkway South,Cambria Heights,1,0.1,53,1,53,45.13
2024,1,Brooklyn Navy Yard,Crown Heights North,1,2.1,20,1,20,26.78
2024,1,Upper East Side North,Saint Albans,1,15.7,57.94,1,57.94,60.85
2024,1,Elmhurst,Morrisania/Melrose,1,8.2,41.94,1,41.94,28.28
2024,1,Lincoln Square West,Jamaica,1,13.8,68.94,1,68.94,59.23
2024,1,Park Slope,South Jamaica,1,13,48,1,48,60
2024,1,Fresh Meadows,Hillcrest/Pomonok,1,0.7,17,1,17,10.77
2024,1,World Trade Center,North Corona,1,14.87,70,1,70,43.95
2024,1,Belmont,South Ozone Park,1,14.8,49,1,49,42.28
2024,1,Fordham South,UN/Turtle Bay South,1,8.4,39,1,39,37.25
2024,1,Crotona Park East,Central Harlem,1,4.6,29,3,29,35.3
2024,1,Rego Park,Bushwick South,1,3.6,28,1,28,39.9
2024,1,Pelham Parkway,Midtown East,1,9.8,39,1,39,50.27
2024,1,World Trade Center,East New York/Pennsylvania Avenue,1,8.6,63,1,63,80.07
2024,1,East New York/Pennsylvania Avenue,Forest Hills,1,5.5,28,1,28,18.65
2024,1,Cobble Hill,Hudson Sq,1,3.51,38.5,1,38.5,29.17
2024,1,Claremont/Bathgate,Parkchester,1,2.6,21,1,21,41.72
2024,1,Morrisania/Melrose,Brooklyn Heights,1,13.2,45,1,45,88.03
2024,1,Williamsbridge/Olinville,Chinatown,1,17.5,49,1,49,76.22
2024,1,Hollis,Lenox Hill East,1,1.3,56.94,1,56.94,48.47
2024,1,Astoria,Van Cortlandt Village,1,6.5,39,1,39,72.1
2024,1,Bensonhurst East,Midwood,1,2,19,1,19,19.48
2024,1,Erasmus,Little Italy/NoLiTa,1,6.6,29,1,29,38.85
2024,1,Eastchester,East Harlem North,1,10.4,38,1,38,28.33
2024,1,Hamilton Heights,Bushwick North,1,10.8,40,1,40,56.48
2024,1,Bay Terrace/Fort Totten,Douglaston,1,5.8,28,1,28,31.9
2024,1,Jackson Heights,East Concourse/Concourse Village,1,0,36.94,1,36.94,26.73
2024,1,Ridgewood,Prospect Heights,1,4.3,24,1,24,39.93
2024,1,Saint Albans,Washington Heights South,1,13.9,55,1,55,57.67
2024,1,Roosevelt Island,East Harlem North,1,5.1,28,1,28,32.08
2024,1,Borough Park,Battery Park City,1,8.1,45,1,45,60.42
2024,1,Bronxdale,Springfield Gardens South,1,16.9,58.94,1,58.94,52.13
2024,1,Highbridge,Hamilton Heights,1,1.7,10.8,2,10.8,9.18
2024,1,Pelham Parkway,Belmont,1,3.12,22.7,1,22.7,20.07
2024,1,West Chelsea/Hudson Yards,Gravesend,1,13.4,54.94,1,54.94,61.2
2024,1,Yorkville West,South Jamaica,1,22.5,74,1,74,89
2024,1,Clinton West,Ocean Parkway South,1,0,44.94,1,44.94,93.22
2024,1,Lower East Side,Grymes Hill/Clifton,1,16.16,139.94,4,139.94,160
2024,1,Rosedale,Soundview/Castle Hill,1,17.48,77.24,1,77.24,39.65
2024,1,Stuy Town/Peter Cooper Village,Queens Village,1,14.4,55,1,55,88.43
2024,1,Norwood,Sutton Place/Turtle Bay North,1,11.4,45,1,45,66.83
2024,1,Greenpoint,Brownsville,1,5.2,28,1,28,47.12
2024,1,Parkchester,Upper East Side North,1,0,38.94,2,38.94,28.77
2024,1,Prospect-Lefferts Gardens,Brighton Beach,1,7.6,30,1,30,53.38
2024,1,Murray Hill,Crotona Park East,1,12.3,62.95,1,62.95,36.9
2024,1,Starrett City,Astoria,1,16.2,48,1,48,62.25
2024,1,Jackson Heights,Brighton Beach,1,16.2,52,1,52,49.58
2024,1,University Heights/Morris Heights,Old Astoria,1,6.2,35.94,1,35.94,13.07
2024,1,East New York,Forest Park/Highland Park,1,2.7,34,1,34,14.9
2024,1,East Flatbush/Farragut,Sutton Place/Turtle Bay North,1,12.3,44,1,44,43.97
2024,1,TriBeCa/Civic Center,Allerton/Pelham Gardens,1,18.45,75.6,6,75.6,39.45
2024,1,Marine Park/Floyd Bennett Field,Brighton Beach,1,3.04,23.7,1,23.7,13.78
2024,1,Carroll Gardens,Midtown South,1,7.7,42,1,42,39.28
2024,1,Howard Beach,Gramercy,1,11.8,42,1,42,55.78
2024,1,UN/Turtle Bay South,Sunset Park East,1,12.04,74.4,1,74.4,42.25
2024,1,Gowanus,Jamaica,1,15.23,61.9,4,61.9,25.28
2024,1,Greenwich Village North,Inwood Hill Park,1,11.18,63.36,2,63.36,32.83
2024,1,Williamsburg (North Side),N/A,1,0,5.5,1,5.5,0
2024,1,Queens Village,Manhattanville,1,15.9,51,1,51,49.67
2024,1,Garment District,West Brighton,1,17.95,147.7,1,147.7,44.17
2024,1,Clinton Hill,West Village,1,5.93,39,1,39,23.25
2024,1,Garment District,Sunset Park East,1,12.56,61.9,1,61.9,40.3
2024,1,Flushing Meadows-Corona Park,Pelham Parkway,1,8.56,100.38,5,100.38,13.98
2024,1,Outside of NYC,Jackson Heights,1,0,7,1,7,0.25
2024,1,Ocean Hill,Sunset Park East,1,5.1,28,1,28,34.2
2024,1,Queensboro Hill,Cypress Hills,1,7.8,31,1,31,32.7
